-79	35	326.96
-79	36	331.64
-79	37	375.94
-79	38	366.67
-79	39	324.11
-79	40	320.97
-79	41	316.87
-79	42	342.96
-79	43	306.22
-79	44	277.75
-79	45	298.08
-79	46	311.32
-79	47	289.81
-79	48	302.59
-79	49	260.94
-79	50	254.71
-79	51	260.23
-79	52	251.52
-79	53	232.02
-79	54	235.33
-79	55	193.81
-79	56	199.64
-79	57	176.42
-79	58	168.4
-79	59	134.43
-79	60	134.02
-79	61	107.89
-79	62	119.16
-79	63	118.32
-79	64	115.4
-79	65	95.772
-79	66	106
-79	67	90.389
-79	68	93.276
-79	69	92.27
-79	70	81.521
-79	71	74.906
-79	72	72.215
-79	73	57.345
-79	74	52.51
-79	75	37.626
-79	76	31.062
-79	77	28.247
-79	78	21.54
-79	79	16.246
-79	80	19.683
-78	-40	6.3791
-78	-39	13.537
-78	-38	13.069
-78	-37	13.821
-78	-36	5.9786
-78	-35	12.876
-78	-34	13.224
-78	-33	17.36
-78	-32	28.806
-78	-31	28.143
-78	-30	27.994
-78	-29	28.852
-78	-28	31.558
-78	-27	36.883
-78	-26	31.325
-78	-25	37.218
-78	-24	41.323
-78	-23	41.636
-78	-22	46.702
-78	-21	46.606
-78	-20	52.124
-78	-19	53.6
-78	-18	51.081
-78	-17	51.822
-78	-16	63.603
-78	-15	59.172
-78	-14	76.844
-78	-13	75.706
-78	-12	76.634
-78	-11	85.337
-78	-10	80.791
-78	-9	91.983
-78	-8	95.011
-78	-7	115.94
-78	-6	109.38
-78	-5	131.01
-78	-4	139.99
-78	-3	134.1
-78	-2	141.62
-78	-1	164.33
-78	0	174.84
-78	1	172.47
-78	2	177.81
-78	3	179.08
-78	4	180.01
-78	5	187.94
-78	6	191.52
-78	7	193.54
-78	8	217.04
-78	9	221.29
-78	10	227.63
-78	11	220.06
-78	12	219.72
-78	13	204.94
-78	14	231.3
-78	15	243.52
-78	16	222.41
-78	17	248.23
-78	18	269.77
-78	19	283.07
-78	20	283.53
-78	21	264.56
-78	22	270.92
-78	23	299.19
-78	24	285.76
-78	25	291.84
-78	26	279.27
-78	27	274.75
-78	28	278.22
-78	29	317.53
-78	30	310.2
-78	31	348.71
-78	32	316.54
-78	33	372.59
-78	34	314.4
-78	35	309.58
-78	36	337
-78	37	316.38
-78	38	328.33
-78	39	274.13
-78	40	269.15
-78	41	329.1
-78	42	289.33
-78	43	270.59
-78	44	269.14
-78	45	304.19
-78	46	282.58
-78	47	260.8
-78	48	293.76
-78	49	261.28
-78	50	273.8
-78	51	221.95
-78	52	218.87
-78	53	225.06
-78	54	204.6
-78	55	207.61
-78	56	182.04
-78	57	182.67
-78	58	164.55
-78	59	151.14
-78	60	137.02
-78	61	137.6
-78	62	128.77
-78	63	115.66
-78	64	124.09
-78	65	104.96
-78	66	106.37
-78	67	105.36
-78	68	95.087
-78	69	86.783
-78	70	91.86
-78	71	80.525
-78	72	74.238
-78	73	55.831
-78	74	43.297
-78	75	41.199
-78	76	36.767
-78	77	34.242
-78	78	29.785
-78	79	13.976
-78	80	16.86
-77	-40	12.95
-77	-39	10.4
-77	-38	5.4887
-77	-37	6.6141
-77	-36	9.4383
-77	-35	12.836
-77	-34	18.275
-77	-33	17.807
-77	-32	24.324
-77	-31	28.986
-77	-30	34.925
-77	-29	32.728
-77	-28	36.739
-77	-27	32.468
-77	-26	34.317
-77	-25	38.777
-77	-24	41.003
-77	-23	41.994
-77	-22	43.766
-77	-21	42.666
-77	-20	45.8
-77	-19	54.439
-77	-18	52.529
-77	-17	62.689
-77	-16	61.27
-77	-15	66.455
-77	-14	66.055
-77	-13	67.853
-77	-12	74.099
-77	-11	79.567
-77	-10	84.672
-77	-9	88.077
-77	-8	104.79
-77	-7	108.15
-77	-6	117.32
-77	-5	122.45
-77	-4	136.69
-77	-3	139.47
-77	-2	150.42
-77	-1	164.24
-77	0	165.57
-77	1	168.25
-77	2	179.64
-77	3	189.77
-77	4	199.82
-77	5	216
-77	6	212.82
-77	7	208.69
-77	8	199.38
-77	9	218.71
-77	10	216.09
-77	11	221.25
-77	12	218.94
-77	13	233.16
-77	14	226.54
-77	15	210.3
-77	16	225.61
-77	17	226.33
-77	18	238.4
-77	19	269.32
-77	20	275.94
-77	21	296
-77	22	306.71
-77	23	304.85
-77	24	287.36
-77	25	304.2
-77	26	294.04
-77	27	305.37
-77	28	302.78
-77	29	286.02
-77	30	318.43
-77	31	321.73
-77	32	347.13
-77	33	305.61
-77	34	319.45
-77	35	341.41
-77	36	316
-77	37	303.02
-77	38	272.19
-77	39	298.64
-77	40	292.38
-77	41	262.35
-77	42	263.68
-77	43	281.24
-77	44	276.39
-77	45	279.12
-77	46	232.13
-77	47	234.22
-77	48	230.05
-77	49	245.83
-77	50	245.92
-77	51	218.83
-77	52	219.33
-77	53	214.41
-77	54	213.08
-77	55	202.54
-77	56	176.53
-77	57	167.85
-77	58	162.51
-77	59	169.54
-77	60	129.58
-77	61	139.71
-77	62	114.82
-77	63	104.46
-77	64	106.23
-77	65	121.27
-77	66	121.16
-77	67	128.44
-77	68	95.5
-77	69	88.748
-77	70	97.033
-77	71	85.023
-77	72	64.28
-77	73	68.847
-77	74	54.026
-77	75	53.14
-77	76	32.909
-77	77	28.729
-77	78	24.014
-77	79	17.825
-77	80	24.947
-76	-40	9.6604
-76	-39	9.0168
-76	-38	9.1125
-76	-37	4.7941
-76	-36	10.224
-76	-35	17.756
-76	-34	16.813
-76	-33	22.478
-76	-32	21.694
-76	-31	26.637
-76	-30	28.099
-76	-29	35.625
-76	-28	35.32
-76	-27	37.606
-76	-26	40.318
-76	-25	35.6
-76	-24	36.556
-76	-23	44.845
-76	-22	37.083
-76	-21	50.009
-76	-20	48.84
-76	-19	48.247
-76	-18	56.935
-76	-17	61.498
-76	-16	58.981
-76	-15	71.008
-76	-14	65.79
-76	-13	75.316
-76	-12	80.516
-76	-11	81.031
-76	-10	92.057
-76	-9	96.404
-76	-8	96.357
-76	-7	101.46
-76	-6	124.76
-76	-5	120.71
-76	-4	127.78
-76	-3	147.94
-76	-2	162.38
-76	-1	164.93
-76	0	162.17
-76	1	183.56
-76	2	188.45
-76	3	202.61
-76	4	200.21
-76	5	193.17
-76	6	194.07
-76	7	208.49
-76	8	220.85
-76	9	209.05
-76	10	213.12
-76	11	220.12
-76	12	214.6
-76	13	220.98
-76	14	203.6
-76	15	210.35
-76	16	236.49
-76	17	238.4
-76	18	222.51
-76	19	230.05
-76	20	252.68
-76	21	274.01
-76	22	269.8
-76	23	271.61
-76	24	283.56
-76	25	267.14
-76	26	332.11
-76	27	297.14
-76	28	301.99
-76	29	298.86
-76	30	329.64
-76	31	293.81
-76	32	310.42
-76	33	289.11
-76	34	323.15
-76	35	309.16
-76	36	288.74
-76	37	315.07
-76	38	290.99
-76	39	286.89
-76	40	290.87
-76	41	250.65
-76	42	259.18
-76	43	267.81
-76	44	250.46
-76	45	216.79
-76	46	205.89
-76	47	235.14
-76	48	212.46
-76	49	225.64
-76	50	231.49
-76	51	236.37
-76	52	230.69
-76	53	220.13
-76	54	212.21
-76	55	200.75
-76	56	188.35
-76	57	168.93
-76	58	159.23
-76	59	143.48
-76	60	150.48
-76	61	148.81
-76	62	136.79
-76	63	138.67
-76	64	116.4
-76	65	132.97
-76	66	128.2
-76	67	119.13
-76	68	112.74
-76	69	108.08
-76	70	92.787
-76	71	97.136
-76	72	70.277
-76	73	69.33
-76	74	63.096
-76	75	44.801
-76	76	43.458
-76	77	27.507
-76	78	21.053
-76	79	26.525
-76	80	17.638
-75	-40	14.416
-75	-39	8.8438
-75	-38	4.9506
-75	-37	12.297
-75	-36	10.073
-75	-35	11.782
-75	-34	13.418
-75	-33	18.352
-75	-32	24.294
-75	-31	25.343
-75	-30	28.162
-75	-29	33.533
-75	-28	30.433
-75	-27	35.316
-75	-26	33.173
-75	-25	38.545
-75	-24	38.335
-75	-23	37.842
-75	-22	47.372
-75	-21	44.62
-75	-20	50.979
-75	-19	53.805
-75	-18	58.6
-75	-17	55.675
-75	-16	59.637
-75	-15	67.61
-75	-14	75.855
-75	-13	80.712
-75	-12	81.54
-75	-11	86.718
-75	-10	86.377
-75	-9	96.225
-75	-8	97.643
-75	-7	112.36
-75	-6	116.26
-75	-5	132.74
-75	-4	142.76
-75	-3	145.33
-75	-2	145.27
-75	-1	159.22
-75	0	174.91
-75	1	190.72
-75	2	193.18
-75	3	187.23
-75	4	194.5
-75	5	218.13
-75	6	211.93
-75	7	216.46
-75	8	227.12
-75	9	223.77
-75	10	225.54
-75	11	213.26
-75	12	229.95
-75	13	223.12
-75	14	224.1
-75	15	230.01
-75	16	230.58
-75	17	236.32
-75	18	248.41
-75	19	253.91
-75	20	246.05
-75	21	255.86
-75	22	263.26
-75	23	269.51
-75	24	287.32
-75	25	296.91
-75	26	279.55
-75	27	284.29
-75	28	298.81
-75	29	321.44
-75	30	302.91
-75	31	309.27
-75	32	298.15
-75	33	304.67
-75	34	292.84
-75	35	278.92
-75	36	285.46
-75	37	268.11
-75	38	263.69
-75	39	236.93
-75	40	245.89
-75	41	251.59
-75	42	215.42
-75	43	211.71
-75	44	219.7
-75	45	224.46
-75	46	236.72
-75	47	203.66
-75	48	203
-75	49	194.41
-75	50	203.63
-75	51	208.34
-75	52	202.51
-75	53	207.95
-75	54	182.41
-75	55	191.85
-75	56	197.19
-75	57	170.45
-75	58	177.53
-75	59	153.9
-75	60	169.39
-75	61	158.06
-75	62	159.41
-75	63	163.05
-75	64	160.77
-75	65	145.03
-75	66	129.62
-75	67	131.18
-75	68	150.66
-75	69	125.16
-75	70	118.71
-75	71	91.805
-75	72	87.947
-75	73	63.252
-75	74	54.349
-75	75	42.065
-75	76	29.439
-75	77	34.306
-75	78	27.391
-75	79	25.444
-75	80	20.091
-74	-40	20.058
-74	-39	19.533
-74	-38	17.74
-74	-37	12.573
-74	-36	20.163
-74	-35	26.159
-74	-34	21.335
-74	-33	24.484
-74	-32	26.946
-74	-31	23.911
-74	-30	33.071
-74	-29	34.179
-74	-28	33.715
-74	-27	36.197
-74	-26	35.799
-74	-25	37.522
-74	-24	41.639
-74	-23	44.909
-74	-22	42.109
-74	-21	53.608
-74	-20	46.91
-74	-19	54.101
-74	-18	54.519
-74	-17	58.66
-74	-16	61.913
-74	-15	65.469
-74	-14	72.187
-74	-13	70.619
-74	-12	78.923
-74	-11	79.053
-74	-10	93.611
-74	-9	94.584
-74	-8	105.07
-74	-7	113.16
-74	-6	126.86
-74	-5	131.53
-74	-4	138.33
-74	-3	146.94
-74	-2	164.77
-74	-1	159.77
-74	0	179.06
-74	1	174.04
-74	2	202.6
-74	3	189.06
-74	4	204.02
-74	5	196.91
-74	6	208.09
-74	7	206.25
-74	8	214.48
-74	9	208.91
-74	10	219.47
-74	11	223.89
-74	12	226.14
-74	13	217.01
-74	14	212.15
-74	15	215.51
-74	16	218.41
-74	17	212.44
-74	18	234.09
-74	19	238.91
-74	20	243.62
-74	21	263.14
-74	22	255.81
-74	23	260.55
-74	24	264.36
-74	25	292.35
-74	26	284.08
-74	27	315.75
-74	28	288.21
-74	29	311.08
-74	30	289.22
-74	31	287.39
-74	32	313.43
-74	33	295.69
-74	34	298.66
-74	35	293.62
-74	36	267.05
-74	37	258.16
-74	38	265.93
-74	39	256.87
-74	40	240.88
-74	41	225.76
-74	42	227.37
-74	43	222.8
-74	44	219.81
-74	45	214.38
-74	46	217.3
-74	47	208.64
-74	48	224.16
-74	49	222.86
-74	50	209.36
-74	51	203.77
-74	52	208.27
-74	53	204.79
-74	54	213.93
-74	55	196.78
-74	56	178.32
-74	57	180.73
-74	58	183.44
-74	59	188.78
-74	60	176.87
-74	61	161.97
-74	62	169.44
-74	63	152.67
-74	64	156.34
-74	65	169.81
-74	66	174.73
-74	67	155.43
-74	68	129.44
-74	69	119.02
-74	70	122.02
-74	71	92.284
-74	72	88.141
-74	73	82.926
-74	74	64.25
-74	75	49.741
-74	76	39.648
-74	77	36.475
-74	78	25.814
-74	79	21.789
-74	80	12.47
-73	-40	18.097
-73	-39	20.585
-73	-38	19.119
-73	-37	17.626
-73	-36	18.585
-73	-35	26.368
-73	-34	21.98
-73	-33	25.218
-73	-32	21.461
-73	-31	33.037
-73	-30	28.928
-73	-29	27.045
-73	-28	31.858
-73	-27	31.783
-73	-26	33.227
-73	-25	35.464
-73	-24	39.654
-73	-23	41.393
-73	-22	44.162
-73	-21	43.866
-73	-20	50.205
-73	-19	55.223
-73	-18	59.899
-73	-17	56.755
-73	-16	63.99
-73	-15	68.591
-73	-14	75.148
-73	-13	81.515
-73	-12	84.937
-73	-11	86.421
-73	-10	93.337
-73	-9	104.61
-73	-8	104.45
-73	-7	107.93
-73	-6	124.06
-73	-5	123.72
-73	-4	135.61
-73	-3	146.42
-73	-2	142.08
-73	-1	159.05
-73	0	172.96
-73	1	176.66
-73	2	185.71
-73	3	202.52
-73	4	208.66
-73	5	208.71
-73	6	206.73
-73	7	233.71
-73	8	234.93
-73	9	220.34
-73	10	232.55
-73	11	222.5
-73	12	225.46
-73	13	218.09
-73	14	217.62
-73	15	228.78
-73	16	229.82
-73	17	242.01
-73	18	242.88
-73	19	245.16
-73	20	236.09
-73	21	226.01
-73	22	247.7
-73	23	241.92
-73	24	281.22
-73	25	261.85
-73	26	261.77
-73	27	258.16
-73	28	274.72
-73	29	283.75
-73	30	271.48
-73	31	295.34
-73	32	280.17
-73	33	299.23
-73	34	321.19
-73	35	287.05
-73	36	271.09
-73	37	280.06
-73	38	247.62
-73	39	253.26
-73	40	249.04
-73	41	225.11
-73	42	201.89
-73	43	223.16
-73	44	215.01
-73	45	222.88
-73	46	208.63
-73	47	190.28
-73	48	228.41
-73	49	211.23
-73	50	199.03
-73	51	228.76
-73	52	231.6
-73	53	223.57
-73	54	188.16
-73	55	197.48
-73	56	214.66
-73	57	196.48
-73	58	191.3
-73	59	169.02
-73	60	184.52
-73	61	176.02
-73	62	189.74
-73	63	179.4
-73	64	172.25
-73	65	185.73
-73	66	159.01
-73	67	151.94
-73	68	157.93
-73	69	150.05
-73	70	119.56
-73	71	113.77
-73	72	91.886
-73	73	79.828
-73	74	65.139
-73	75	51.074
-73	76	50.031
-73	77	29.768
-73	78	28.224
-73	79	31.168
-73	80	20.408
-72	-40	21.908
-72	-39	23.365
-72	-38	16.563
-72	-37	24.189
-72	-36	24.618
-72	-35	21.175
-72	-34	25.532
-72	-33	21.999
-72	-32	26.986
-72	-31	24.423
-72	-30	26.927
-72	-29	30.891
-72	-28	36.807
-72	-27	36.61
-72	-26	42.425
-72	-25	43.29
-72	-24	40.541
-72	-23	42.831
-72	-22	42.852
-72	-21	44.952
-72	-20	52.589
-72	-19	64.02
-72	-18	60.373
-72	-17	63.687
-72	-16	66.117
-72	-15	69.597
-72	-14	75.126
-72	-13	79.83
-72	-12	85.684
-72	-11	93.353
-72	-10	95.52
-72	-9	103.62
-72	-8	116.32
-72	-7	119.41
-72	-6	115.74
-72	-5	127.92
-72	-4	150.18
-72	-3	143.08
-72	-2	154.65
-72	-1	163.27
-72	0	176.66
-72	1	181.31
-72	2	174.05
-72	3	201.85
-72	4	213.83
-72	5	224.83
-72	6	223.28
-72	7	231.66
-72	8	200.43
-72	9	220.65
-72	10	219.54
-72	11	202.62
-72	12	225.63
-72	13	240.59
-72	14	237.08
-72	15	214.22
-72	16	222.42
-72	17	219.28
-72	18	235.66
-72	19	219.24
-72	20	227.19
-72	21	246.4
-72	22	245.06
-72	23	241.66
-72	24	251.22
-72	25	260.28
-72	26	234.57
-72	27	266.27
-72	28	262.86
-72	29	291.74
-72	30	265.27
-72	31	301.59
-72	32	328.95
-72	33	319.15
-72	34	287.46
-72	35	313.74
-72	36	309.52
-72	37	254.28
-72	38	282.27
-72	39	238.13
-72	40	220.37
-72	41	249.41
-72	42	233.9
-72	43	199.51
-72	44	208.15
-72	45	248.63
-72	46	229.35
-72	47	234.1
-72	48	201.6
-72	49	203.51
-72	50	216.9
-72	51	206.65
-72	52	210.48
-72	53	202.99
-72	54	203.91
-72	55	213.15
-72	56	208.08
-72	57	196.81
-72	58	188.05
-72	59	208.43
-72	60	205.23
-72	61	178.8
-72	62	211.09
-72	63	209.42
-72	64	206.22
-72	65	193.79
-72	66	172.78
-72	67	163.15
-72	68	179.12
-72	69	143.23
-72	70	111.26
-72	71	107.82
-72	72	101.06
-72	73	85.72
-72	74	54.841
-72	75	59.147
-72	76	41.007
-72	77	29.463
-72	78	29.406
-72	79	26.674
-72	80	9.3764
-71	-40	37.354
-71	-39	18.829
-71	-38	18.49
-71	-37	26.897
-71	-36	27.941
-71	-35	22.666
-71	-34	29.831
-71	-33	27.337
-71	-32	33.89
-71	-31	26
-71	-30	30.659
-71	-29	35.527
-71	-28	34.443
-71	-27	34.611
-71	-26	36.55
-71	-25	33.673
-71	-24	36.871
-71	-23	38.242
-71	-22	49.147
-71	-21	54.22
-71	-20	50.546
-71	-19	52.32
-71	-18	56.342
-71	-17	63.941
-71	-16	64.258
-71	-15	72.375
-71	-14	68.479
-71	-13	74.068
-71	-12	79.526
-71	-11	87.939
-71	-10	100.59
-71	-9	101.15
-71	-8	106.41
-71	-7	121.27
-71	-6	121.55
-71	-5	140.47
-71	-4	138.61
-71	-3	145.36
-71	-2	162.31
-71	-1	166.72
-71	0	156.5
-71	1	169.17
-71	2	180.75
-71	3	172.24
-71	4	194.67
-71	5	205.7
-71	6	219.15
-71	7	198.72
-71	8	199.93
-71	9	213.59
-71	10	211.36
-71	11	219.73
-71	12	214.44
-71	13	214.01
-71	14	198.26
-71	15	218.2
-71	16	197.16
-71	17	212.69
-71	18	208.11
-71	19	214.18
-71	20	235.11
-71	21	233.7
-71	22	223.14
-71	23	232.69
-71	24	216.69
-71	25	227.36
-71	26	252.33
-71	27	262.57
-71	28	267.52
-71	29	257.93
-71	30	296.17
-71	31	275.74
-71	32	322.07
-71	33	320.35
-71	34	325.29
-71	35	282.91
-71	36	322.91
-71	37	297.83
-71	38	264.66
-71	39	282.55
-71	40	277.76
-71	41	289.83
-71	42	263.4
-71	43	252.04
-71	44	270.65
-71	45	219.61
-71	46	227.12
-71	47	231.11
-71	48	231.78
-71	49	228.71
-71	50	227.54
-71	51	217.71
-71	52	222.55
-71	53	227.95
-71	54	226.28
-71	55	219.73
-71	56	195.51
-71	57	213.93
-71	58	230.83
-71	59	207.07
-71	60	178.2
-71	61	202.28
-71	62	197.91
-71	63	196.32
-71	64	193.13
-71	65	190.19
-71	66	198.96
-71	67	190.05
-71	68	153.26
-71	69	142.19
-71	70	136.56
-71	71	113.18
-71	72	101.89
-71	73	77.811
-71	74	77.907
-71	75	55.928
-71	76	49.365
-71	77	38.598
-71	78	27.085
-71	79	20.756
-71	80	21.975
-70	-40	24.188
-70	-39	29.077
-70	-38	29.836
-70	-37	22.841
-70	-36	30.316
-70	-35	30.994
-70	-34	29.848
-70	-33	35.609
-70	-32	26.501
-70	-31	33.767
-70	-30	33.126
-70	-29	31.443
-70	-28	32.058
-70	-27	27.229
-70	-26	33.728
-70	-25	33.679
-70	-24	38.438
-70	-23	44.121
-70	-22	46.922
-70	-21	46.24
-70	-20	52.704
-70	-19	59.152
-70	-18	57.771
-70	-17	61.732
-70	-16	63.748
-70	-15	70.706
-70	-14	76.433
-70	-13	83.767
-70	-12	86.175
-70	-11	89.055
-70	-10	96.29
-70	-9	105.13
-70	-8	106.9
-70	-7	114.12
-70	-6	140.34
-70	-5	133.14
-70	-4	136.39
-70	-3	144.59
-70	-2	144.01
-70	-1	151.79
-70	0	166.35
-70	1	158.73
-70	2	171.65
-70	3	171.19
-70	4	170.25
-70	5	176.58
-70	6	181.39
-70	7	189.47
-70	8	206.19
-70	9	198.13
-70	10	212.84
-70	11	225.11
-70	12	201.24
-70	13	202.19
-70	14	220.03
-70	15	214.4
-70	16	205.33
-70	17	225.51
-70	18	208.06
-70	19	218.81
-70	20	218.64
-70	21	213.41
-70	22	207.16
-70	23	211.05
-70	24	235.23
-70	25	230.39
-70	26	258.16
-70	27	229.18
-70	28	251.34
-70	29	255
-70	30	282.38
-70	31	293.61
-70	32	269.61
-70	33	287.16
-70	34	347.84
-70	35	315.1
-70	36	302.29
-70	37	329.38
-70	38	310.32
-70	39	323.06
-70	40	319.75
-70	41	265.65
-70	42	264.21
-70	43	291.67
-70	44	271.61
-70	45	242.16
-70	46	267.95
-70	47	231.5
-70	48	287.75
-70	49	273.17
-70	50	262.21
-70	51	267.85
-70	52	250.15
-70	53	233.53
-70	54	227.83
-70	55	232.03
-70	56	228.98
-70	57	215.98
-70	58	219.86
-70	59	197.13
-70	60	218.91
-70	61	233.44
-70	62	190.05
-70	63	186.5
-70	64	187.81
-70	65	198.42
-70	66	191.35
-70	67	196.27
-70	68	160.01
-70	69	149.6
-70	70	143.71
-70	71	121.93
-70	72	89.363
-70	73	86.769
-70	74	79.371
-70	75	57.337
-70	76	46.516
-70	77	46.82
-70	78	33.07
-70	79	30.464
-70	80	29.304
-69	-40	26.468
-69	-39	31.873
-69	-38	30.702
-69	-37	31.469
-69	-36	29.066
-69	-35	32.361
-69	-34	29.799
-69	-33	31.772
-69	-32	28.111
-69	-31	31.532
-69	-30	27.876
-69	-29	33.136
-69	-28	35.409
-69	-27	37.994
-69	-26	38.498
-69	-25	44.698
-69	-24	45.295
-69	-23	41.806
-69	-22	46.167
-69	-21	49.44
-69	-20	51.358
-69	-19	59.63
-69	-18	60.398
-69	-17	65.827
-69	-16	72.284
-69	-15	70.023
-69	-14	73.307
-69	-13	81.909
-69	-12	89.853
-69	-11	89.256
-69	-10	102.53
-69	-9	113.09
-69	-8	116.38
-69	-7	120.09
-69	-6	117.46
-69	-5	142.92
-69	-4	143.73
-69	-3	149.44
-69	-2	136.35
-69	-1	143.94
-69	0	167.26
-69	1	169.27
-69	2	162.39
-69	3	167.79
-69	4	179.68
-69	5	168.06
-69	6	185.25
-69	7	197.96
-69	8	204.98
-69	9	198.2
-69	10	191.82
-69	11	186
-69	12	205.02
-69	13	204.42
-69	14	213.24
-69	15	196.25
-69	16	223.78
-69	17	189.16
-69	18	219.57
-69	19	223.95
-69	20	225.59
-69	21	207.95
-69	22	222.86
-69	23	218.13
-69	24	210.54
-69	25	239.78
-69	26	210.15
-69	27	237.41
-69	28	237.96
-69	29	278.52
-69	30	256.12
-69	31	289.53
-69	32	312.11
-69	33	353.97
-69	34	306.24
-69	35	323.36
-69	36	319.61
-69	37	321.66
-69	38	309.44
-69	39	292.02
-69	40	286.56
-69	41	299.34
-69	42	290.87
-69	43	287.11
-69	44	275.44
-69	45	313.4
-69	46	289.75
-69	47	306.93
-69	48	284.55
-69	49	286.35
-69	50	244.19
-69	51	251.71
-69	52	275.04
-69	53	282.09
-69	54	257.57
-69	55	242.01
-69	56	246.69
-69	57	219.7
-69	58	215.77
-69	59	216.38
-69	60	241.79
-69	61	198.21
-69	62	204.6
-69	63	225.12
-69	64	226.86
-69	65	197.17
-69	66	196.64
-69	67	174.72
-69	68	199.2
-69	69	157.68
-69	70	134.72
-69	71	125.02
-69	72	100.73
-69	73	97.973
-69	74	69.453
-69	75	58.724
-69	76	53.479
-69	77	33.498
-69	78	38.501
-69	79	31.116
-69	80	28.489
-68	-40	40.947
-68	-39	31.803
-68	-38	26.066
-68	-37	25.129
-68	-36	37.584
-68	-35	28.712
-68	-34	28.988
-68	-33	28.083
-68	-32	33.289
-68	-31	28.599
-68	-30	30.981
-68	-29	31.947
-68	-28	31.335
-68	-27	37.192
-68	-26	37.969
-68	-25	37.367
-68	-24	40.12
-68	-23	41.016
-68	-22	51.246
-68	-21	54.731
-68	-20	57.794
-68	-19	58.785
-68	-18	63.24
-68	-17	66.47
-68	-16	67.592
-68	-15	69.29
-68	-14	76.392
-68	-13	77.757
-68	-12	82.932
-68	-11	88.93
-68	-10	95.918
-68	-9	104.71
-68	-8	105.99
-68	-7	117.67
-68	-6	130.09
-68	-5	121.05
-68	-4	132.55
-68	-3	132.81
-68	-2	138.56
-68	-1	157.91
-68	0	142.99
-68	1	145.29
-68	2	157.86
-68	3	158.99
-68	4	176.62
